Solid5500_2014_11_07_1_L01-1-Idx_3-3.bam	Solid5500_2014_11_07_1_L01-1-Idx_4-4.bam	Solid5500_2014_11_07_1_L01-1-Idx_5-5.bam	Solid5500_2014_11_07_1_L01-1-Idx_6-6.bam	Solid5500_2014_11_07_1_L02-1-Idx_7-7.bam	Solid5500_2014_11_07_1_L02-1-Idx_8-8.bam	Solid5500_2014_11_07_1_L02-1-Idx_9-9.bam	Solid5500_2014_11_07_1_L02-1-Idx_10-10.bam	Solid5500_2014_11_07_1_L03-1-Idx_9-9.bam	Solid5500_2014_11_07_1_L03-1-Idx_10-10.bam	Solid5500_2014_11_07_1_L03-1-Idx_11-11.bam	Solid5500_2014_11_07_1_L03-1-Idx_12-12.bam
ENSDARG00000083967	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000078671	0	0	2,67758435459672	0	0	1,48733449717448	0	1,03871024746606	0	0	0	0
ENSDARG00000009242	67,690248985411	86,3311252018855	1,33879217729836	20,7592202322669	59,8557065565122	82,5470645931837	5,30718656593092	16,1000088357239	80,0479872125131	49,4998965834829	12,2732191777454	14,4691399872721
ENSDARG00000080888	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000041925	2,18355641888422	1,89738736707441	0,66939608864918	1,48280144516192	6,90642767959756	0,74366724858724	0,88453109432182	0,51935512373303	4,61815310841422	2,67567008559367	1,02276826481212	2,89382799745441
ENSDARG00000080708	1,09177820944211	0	0	0	0	0	0	0,51935512373303	0	0	0	0
ENSDARG00000012215	32,7533462832634	51,229458911009	134,548613818485	111,210108387144	28,7767819983232	87,0090680847071	165,40731463818	137,10975266552	50,7996841925564	62,8782470114513	98,1857534219635	81,0271839287235
ENSDARG00000070057	32,7533462832634	37,9477473414882	59,576251889777	44,4840433548577	46,0428511973171	39,4143641751237	25,6514017353328	50,3774470021039	30,7876873894281	32,1080410271241	40,9107305924848	64,6288252764818
ENSDARG00000006314	8442,72089361585	7019,38456449177	3776,06333607002	4291,22738229861	6195,06562859901	11310,4351837633	6613,63899224425	7551,42349907826	7365,95420792067	8364,14468756582	4123,80164372247	7182,48108968185
ENSDARG00000015889	121,187381248074	162,226619884862	275,121792434813	258,007451458175	169,20747815014	212,688833095951	356,466031011693	346,409867529931	161,635358794498	180,607730777573	316,035393826945	305,781158397683
ENSDARG00000093040	0	0	0	1,48280144516192	1,15107127993293	0	0,88453109432182	0	0	0	1,02276826481212	0
ENSDARG00000027079	29,478011654937	96,7667557207948	54,8904792692327	53,3808520258293	31,078924558189	71,3920558643751	24,766870641011	42,0677650223755	35,4058404978423	116,391648723325	36,8196575332363	84,8856212586627
ENSDARG00000012222	290,413003711602	236,224727200764	433,768665444669	422,598411871148	207,192830387927	200,790157118555	463,494293424634	267,987243846244	173,950433750269	239,472472660634	460,245719165454	373,303811671619
ENSDARG00000061664	18,5602295605159	37,9477473414882	14,726713950282	62,2776606968008	17,2660691989939	27,5156881977279	13,2679664148273	36,8742137850452	21,5513811725997	52,1755666690766	4,09107305924848	63,664215943997
ENSDARG00000070029	62,2313579382004	63,5624767969926	115,805523336308	100,830498271011	52,9492788769146	95,933075067754	212,287462637237	143,342014150316	72,351065365156	155,188864964433	144,210325338509	167,842023852356
ENSDARG00000070028	97,168260640348	78,7415757335879	103,756393740623	53,3808520258293	89,7835598347683	61,724381632741	81,3768606776074	79,9806890548867	80,0479872125131	92,3106179529817	92,0491438330908	76,2041372662995
ENSDARG00000003421	216,172085469538	137,560584112895	117,144315513606	131,969328619411	204,890687828061	124,192430514069	117,642635544802	116,854902839932	200,119968031283	157,864535050027	128,868801366327	140,832962542781
ENSDARG00000002168	124,462715876401	173,610944087308	240,982591913705	219,454613883965	181,869262229402	174,761803418002	224,670897957742	249,290459391855	144,702130730312	227,431957275462	193,303202049491	235,364677126292
ENSDARG00000089235	36,0286809115897	45,5372968097858	131,871029463888	103,796101161335	24,1724968785915	47,5947039095834	97,2984203754002	119,451678458597	52,3390685620278	53,5134017118734	87,9580707738423	49,195075956725
ENSDARG00000035993	347,185470602592	649,855173222985	666,049108205934	695,433877780942	328,055314780884	829,93264942336	922,565931377658	1103,11028280896	431,027623451993	468,242264978893	844,806586734811	601,916223470517
ENSDARG00000040039	8,7342256755369	20,8712610378185	4,68577262054426	1,48280144516192	32,2299958381219	11,1550087288086	6,19171766025274	5,1935512373303	16,9332280641855	22,7431957275462	3,06830479443636	9,64609332484803
ENSDARG00000074143	353,736139859244	382,323554465493	783,86281980819	695,433877780942	326,904243500951	411,247988468744	1012,78810299848	803,442376414998	358,676558086837	413,391028224222	840,715513675562	737,926139350875
ENSDARG00000084487	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000041904	42,5793501682424	37,9477473414882	85,0133032584458	83,0368809290677	36,8342809578536	60,2370471355665	109,681855695906	132,954911675656	27,7089186504853	33,4458760699209	75,6848515960968	95,4963239159955
ENSDARG00000029955	281,678778036065	612,856119565034	973,301912895908	910,440087329421	316,544601981555	339,855932604369	675,78175606187	946,784390565314	198,580583661811	494,998965834829	482,74662099132	839,210119261779
ENSDARG00000095504	0	0,948693683537204	0,66939608864918	1,48280144516192	0	0	0	0	0	0	0	0,964609332484803
ENSDARG00000070011	9,82600388497901	94,8693683537204	26,7758435459672	140,866137290383	0	146,502447971686	39,8038992444819	149,574275635113	1,53938436947141	64,2160820542481	0	100,31937057842
ENSDARG00000058409	25,1108988171686	10,4356305189092	4,01637653189508	5,9312057806477	47,19392247725	7,4366724858724	0,88453109432182	7,27097173226243	10,7756905862998	5,35134017118734	34,7741210036121	18,3275773172113
ENSDARG00000020834	17,4684513510738	29,4095041896533	22,0900709254229	28,1732274580766	27,6257107183902	42,3890331694727	44,226554716091	29,0838869290497	38,4846092367851	20,0675256419525	33,7513527387999	35,6905453019377
ENSDARG00000020057	766,428303028363	552,139723818653	868,876123066636	731,021112464829	854,094889710231	675,249861717214	1012,78810299848	831,487553096582	604,978057202262	523,093501733563	1059,58792234536	870,077617901293
ENSDARG00000009839	1001,16061805842	826,312198360904	948,534257615888	790,333170271306	966,899875143658	350,26727408459	414,845083236933	489,751881680248	775,849722213588	785,309170121743	830,487831027441	761,07676333051
ENSDARG00000019950	402,866159284139	360,503599744137	366,829056579751	298,043090477547	445,464585334042	371,089957045033	319,315725050177	323,038886961945	227,828886681768	322,418245314038	191,257665519866	279,736706420593
ENSDARG00000089998	3,27533462832634	0,948693683537204	2,67758435459672	4,44840433548577	1,15107127993293	1,48733449717448	0	1,55806537119909	6,15753747788562	1,33783504279684	5,1138413240606	1,92921866496961
ENSDARG00000060004	841,760999479869	934,463278284146	166,010229984997	572,361357832503	659,563843401567	678,224530711563	259,167610636293	388,99698767604	892,842934293415	895,011643631083	73,6393150664726	508,349118219491
ENSDARG00000085941	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000075111	64,4149143570846	53,1268462780834	38,1555770530032	28,1732274580766	96,6899875143658	74,366724858724	32,7276504899073	50,896802125837	60,0359904093848	46,8242264978893	36,8196575332363	36,6551546344225
ENSDARG00000058222	0	0	3,3469804432459	0	3,45321383979878	0	1,76906218864364	1,55806537119909	1,53938436947141	0	2,04553652962424	3,85843732993921
ENSDARG00000041735	0	0,948693683537204	0,66939608864918	0	2,30214255986585	0,74366724858724	0,88453109432182	0,51935512373303	0	0	1,02276826481212	0
ENSDARG00000058207	519,686427694445	400,3487344527	252,362325420741	255,041848567851	494,960650371158	202,277491615729	130,910601959629	154,24847174871	447,960851516179	314,391235057256	170,802300223624	238,258505123746
ENSDARG00000098022	6,55066925665267	0,948693683537204	4,68577262054426	1,48280144516192	12,6617840792622	1,48733449717448	1,76906218864364	1,55806537119909	1,53938436947141	1,33783504279684	6,13660958887272	4,82304666242402
ENSDARG00000006301	1655,13576551424	2213,3023636923	9267,11945125925	4546,26923086646	1491,78837879307	1081,29217944585	2555,41033149574	2829,96606922128	1536,30560073246	1348,53772313921	8498,1815123239	3957,79209118515
ENSDARG00000095070	0	3,79477473414881	0	5,9312057806477	4,60428511973171	0,74366724858724	0,88453109432182	2,07742049493212	3,07876873894281	1,33783504279684	1,02276826481212	0
ENSDARG00000069978	8,7342256755369	4,74346841768602	0	1,48280144516192	4,60428511973171	10,4113414802214	0,88453109432182	0,51935512373303	4,61815310841422	8,02701025678102	2,04553652962424	0,964609332484803
ENSDARG00000078193	70,9655836137373	69,2546388982159	6,02456479784262	25,2076245677527	87,4814172749024	34,9523606836003	22,1132773580455	11,9451678458597	70,8116809956846	29,4323709415304	14,3187557073697	13,5045306547872
ENSDARG00000086317	117,912046619748	135,66319674582	146,59774341417	145,314541625869	149,63926639128	162,119460192018	153,023879317675	148,016210263914	101,599368385113	120,405153851715	121,709423512642	164,948195854901
ENSDARG00000019316	16,3766731416317	12,3330178859836	2,00818826594754	7,41400722580962	20,7192830387927	11,8986759773958	2,65359328296546	2,07742049493212	20,0119968031283	18,7296905991557	2,04553652962424	10,6107026573328
ENSDARG00000000369	16,3766731416317	17,0764863036697	6,02456479784262	5,9312057806477	18,4171404789268	8,92400698304689	12,3834353205055	8,82903710346152	16,9332280641855	22,7431957275462	13,2959874425576	8,68148399236323
ENSDARG00000078935	302,422564015465	355,760131326451	555,598753578819	461,151249445358	181,869262229402	345,805270593067	583,790522252401	485,07768556665	277,089186504853	235,458967532243	555,363167792981	457,224823597797
ENSDARG00000092279	0	0,948693683537204	0,66939608864918	0	0	0	0,88453109432182	0	0	0	0	0
ENSDARG00000095580	1890,95985875374	3403,91293653149	103,086997651974	731,021112464829	2103,00722843746	3026,72570175007	85,7995161492165	441,451855173076	2058,15690198327	3002,1018360361	35,7968892684242	1315,72712950927
ENSDARG00000074254	40,3957937493582	39,8451347085626	61,5844401557245	56,3464549161531	37,9853522377866	66,1863851242644	93,7602959981129	106,467800365271	30,7876873894281	56,1890717974671	95,1174486275271	68,487262606421
ENSDARG00000094669	1,09177820944211	0,948693683537204	3,3469804432459	4,44840433548577	0	1,48733449717448	3,53812437728728	2,59677561866515	0	2,67567008559367	2,04553652962424	9,64609332484803
ENSDARG00000038446	620,13002296312	1032,17872768848	1188,17805735229	2227,16777063321	515,679933409951	925,865724491114	1505,47192253574	1620,90734117079	515,693763772921	1012,7411273972	954,242791069708	2357,50520859286
ENSDARG00000034555	439,986618405171	610,958732197959	283,823941587252	354,3895453937	399,421734136725	424,633998943314	203,442151694019	317,845335724615	330,967639436352	456,201749593721	190,234897255054	369,44537434168
ENSDARG00000081878	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000019815	6022,24860328269	11531,3717233947	35524,850424612	29718,3065639353	3827,31200577698	10922,2408800008	29398,27545088	23774,0001440032	5198,50101570494	10302,6676645784	50955,3377212046	17649,4569564744
ENSDARG00000091893	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000092021	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000093288	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000093038	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000090974	9,82600388497901	19,9225673542813	18,743090482177	19,276418787105	11,5107127993293	24,5410192033789	22,1132773580455	22,8516254442533	7,69692184735703	10,7026803423747	9,20491438330908	27,9736706420593
ENSDARG00000091596	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000076798	29,478011654937	36,9990536579509	42,1719535848983	44,4840433548577	19,5682117588597	35,6960279321875	63,686238791171	38,9516342799773	29,2483030199567	53,5134017118734	31,7058162091757	25,0798426446049
ENSDARG00000024694	964,040158937385	1850,90137658108	1907,10945656151	3758,90166348548	654,959558281835	1472,46115220274	2335,1620890096	2111,17857797477	883,606628076587	1325,79452741166	1289,71078192808	2337,24841261068
ENSDARG00000036833	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000068711	151,757171112454	125,227566226911	89,6990758789901	78,588476593582	161,14997919061	123,448763265482	114,989042261837	86,212950539683	152,399052577669	148,499689750449	112,504509129333	87,7794492561171
ENSDARG00000094149	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000092454	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000094103	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087592	0	0	0	0	0	0,74366724858724	0	0	0	0	0	0
ENSDARG00000068713	0	0	0	0	1,15107127993293	0	0,88453109432182	0	0	0	0	0
ENSDARG00000075996	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000095057	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000092777	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000039373	33,8451244927055	88,2285125689599	73,6335697514098	172,004967638783	36,8342809578536	110,806420039499	103,490138035653	125,683939943393	43,1027623451993	131,10783419409	77,7303881257211	124,43460389054
ENSDARG00000074029	0	0	0	0	0	0	0	0	0	1,33783504279684	0	0
ENSDARG00000070446	0	0	4,68577262054426	1,48280144516192	0	0	1,76906218864364	1,03871024746606	0	4,01350512839051	1,02276826481212	2,89382799745441
ENSDARG00000076339	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000078003	21,8355641888422	14,2304052530581	12,0491295956852	23,7248231225908	77,1217757555061	27,5156881977279	16,8060907921146	35,8355035375791	66,1935278872704	32,1080410271241	17,387060501806	8,68148399236323
ENSDARG00000060907	0	0	1,33879217729836	0	0	0	0,88453109432182	0	0	1,33783504279684	1,02276826481212	0,964609332484803
ENSDARG00000093882	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000001220	4185,87765500106	3008,30767049647	4067,92003072107	2814,35714291733	3438,24991315965	2739,67014379539	3588,54264966362	2899,04030067778	4371,85160929879	2921,83173346829	4684,27865283951	2796,40245487345
ENSDARG00000034677	1744,6615786885	1185,8671044215	1265,8280036356	673,191856103513	1671,35549846261	1057,49482749106	859,764223680809	772,800424114749	1122,21120534465	888,322468417099	1331,64428078538	904,803553870746
ENSDARG00000019185	15,2848949321896	5,69216210122322	6,02456479784262	5,9312057806477	14,963926639128	7,4366724858724	0,88453109432182	9,86774735092758	6,15753747788562	5,35134017118734	6,13660958887272	7,71687465987843
ENSDARG00000041220	21,8355641888422	26,5634231390417	15,3961100389311	19,276418787105	16,114997919061	18,591681214681	24,766870641011	22,3322703205203	23,0907655420711	10,7026803423747	17,387060501806	13,5045306547872
ENSDARG00000078001	14,1931167227475	9,48693683537204	28,7840318119147	29,6560289032385	28,7767819983232	25,2846864519662	38,9193681501601	41,0290547749094	13,8544593252426	24,0810307703431	23,5236700906787	27,9736706420593
ENSDARG00000003257	14,1931167227475	34,1529726073393	25,4370513686688	31,1388303484004	14,963926639128	29,7466899434896	22,9978084523673	36,3548586613121	18,4726124336569	22,7431957275462	25,569206620303	29,9028893070289
ENSDARG00000035810	122,279159457517	117,638016758613	56,2292714465311	25,2076245677527	127,768912072555	130,141768502767	54,8409278479528	24,9290459391855	153,938436947141	128,432164108496	88,9808390386544	36,6551546344225
ENSDARG00000078593	288,229447292718	313,068915567277	330,012271704046	400,35639019372	240,573897505982	313,827578903815	383,88649493567	476,768003586922	212,435042987054	239,472472660634	343,650136976872	370,409983674164
ENSDARG00000085839	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000018716	64,4149143570846	55,0242336451578	72,2947775741114	78,588476593582	41,4385660775853	79,5723955988347	124,718884299377	105,429090117805	30,7876873894281	69,5674222254355	65,4571689479757	85,8502305911475
ENSDARG00000075435	171,409178882412	148,944908315341	156,638684743908	127,520924283925	171,509620710006	231,280514310632	200,788558411053	153,209761501244	140,083977621898	157,864535050027	156,483544516254	148,54983720266
ENSDARG00000068141	26,2026770266107	79,6902694171251	33,469804432459	47,4496462451816	40,2874947976524	56,5187108926303	34,496712678551	78,4226236836876	15,3938436947141	81,607937610607	18,4098287666182	98,39015191345
ENSDARG00000095613	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000094578	29,478011654937	31,3068915567277	17,4042983048787	26,6904260129146	25,3235681585244	26,0283537005534	30,0740572069419	21,2935600730542	21,5513811725997	20,0675256419525	22,5009018258666	14,4691399872721
ENSDARG00000094053	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000038309	396,315490027487	414,579139705758	386,910939239226	478,944866787301	367,191738298603	345,805270593067	314,008538484246	388,477632552307	306,33748952481	263,553503430977	442,858658663648	481,340056909917
ENSDARG00000060243	36,0286809115897	30,3581978731905	11,3797335070361	26,6904260129146	43,7407086374512	29,0030226949024	14,1524975091491	19,7354947018552	21,5513811725997	42,8107213694988	4,09107305924848	10,6107026573328
ENSDARG00000085059	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085738	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000076914	54,5889104721056	105,30499887263	222,239501431528	148,280144516192	59,8557065565122	107,83175104515	145,063099468778	118,932323334864	33,8664561283709	96,3241230813722	120,68665524783	156,266711862538
ENSDARG00000092802	0	0	0,66939608864918	0	0	0	0	0,51935512373303	0	1,33783504279684	0	0
ENSDARG00000094003	1,09177820944211	0	0	0	1,15107127993293	0,74366724858724	0	0,51935512373303	0	0	1,02276826481212	0
ENSDARG00000038306	1676,97132970308	1375,60584112895	2239,12991653151	2344,309084801	1636,82336006462	899,093703541974	1558,54378819505	1841,63326875733	1223,81057372977	1083,64638466544	1750,97926935835	2097,06068882196
ENSDARG00000006816	0	0	0	1,48280144516192	0	0	0,88453109432182	0,51935512373303	1,53938436947141	0	0	0
ENSDARG00000068691	28,3862334454949	19,9225673542813	12,7185256843344	19,276418787105	28,7767819983232	19,3353484632683	11,4989042261837	10,9064575983936	16,9332280641855	20,0675256419525	19,4325970314303	35,6905453019377
ENSDARG00000092033	31,6615680738213	11,3843242024464	7,36335697514098	11,8624115612954	19,5682117588597	13,3860104745703	34,496712678551	22,3322703205203	23,0907655420711	33,4458760699209	41,9334988572969	22,1860146471505
ENSDARG00000092630	0	0	0	0	0	0	0	0,51935512373303	0	0	0	0
ENSDARG00000038305	79,6998092892742	114,791935708002	6,02456479784262	13,3452130064573	34,5321383979878	75,1103921073113	0	1,55806537119909	73,8904497346275	72,2430923110292	2,04553652962424	16,3983586522417
ENSDARG00000093471	0	0	0	1,48280144516192	0	0,74366724858724	0	0,51935512373303	0	0	0	0
ENSDARG00000091617	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000068683	7,64244746609479	14,2304052530581	4,01637653189508	4,44840433548577	5,75535639966463	11,8986759773958	12,3834353205055	16,619363959457	10,7756905862998	13,3783504279684	7,15937785368484	19,2921866496961
ENSDARG00000040332	100,443595268674	109,099773606778	84,3439071697967	112,692909832306	111,653914153494	76,5977266044858	85,7995161492165	76,3452031887555	98,5205996461699	92,3106179529817	91,0263755682786	63,664215943997
ENSDARG00000068681	15,2848949321896	17,0764863036697	11,3797335070361	14,8280144516192	13,8128553591951	31,2340244406641	22,1132773580455	20,2548498255882	23,0907655420711	16,054020513562	15,3415239721818	12,5399213223024
ENSDARG00000058924	0	0	0	0	0	0,74366724858724	0	0	0	0	1,02276826481212	0
ENSDARG00000095279	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000002773	14,1931167227475	13,2817115695209	18,0736943935279	63,7604621419627	19,5682117588597	66,9300523728516	115,873573356158	53,4935777445021	26,1695342810139	52,1755666690766	6,13660958887272	36,6551546344225
ENSDARG00000068663	63,3231361476425	52,1781525945462	64,2620245103213	62,2776606968008	41,4385660775853	52,0567074011068	80,4923295832856	119,451678458597	67,7329122567418	74,9187623966228	107,390667805273	75,2395279338147
ENSDARG00000085798	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086103	184,510517395717	103,407611505555	57,5680636238295	77,10567514842	153,092480231079	108,575418293737	106,143731318618	73,2290724463573	155,477821316612	90,9727829101849	102,276826481212	94,5317145835107
ENSDARG00000087610	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000069936	0	23,7173420884301	42,1719535848983	4,44840433548577	11,5107127993293	15,617012220332	12,3834353205055	5,71290636106334	1,53938436947141	6,68917521398418	1,02276826481212	11,5753119898176
ENSDARG00000032640	6,55066925665267	6,64085578476043	12,7185256843344	8,89680867097155	6,90642767959756	8,92400698304689	13,2679664148273	9,86774735092758	7,69692184735703	4,01350512839051	6,13660958887272	4,82304666242402
ENSDARG00000087715	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000053315	0	0	0	0	0	0	0	0	0	0	1,02276826481212	0
ENSDARG00000018765	7,64244746609479	13,2817115695209	20,0818826594754	13,3452130064573	10,3596415193963	31,2340244406641	9,72984203754002	29,6032420527827	7,69692184735703	20,0675256419525	15,3415239721818	15,4337493197569
ENSDARG00000090389	10,9177820944211	7,58954946829763	10,7103374183869	8,89680867097155	13,8128553591951	16,3606794689193	4,4226554716091	10,3871024746606	24,6301499115425	10,7026803423747	12,2732191777454	16,3983586522417
ENSDARG00000077967	79,6998092892742	84,4337378348111	87,0214915243934	72,6572708129343	62,157849116378	34,2086934350131	53,0718656593092	41,0290547749094	76,9692184735703	113,715978637731	47,0473401813575	49,195075956725
ENSDARG00000090581	0	0,948693683537204	4,01637653189508	1,48280144516192	0	0,74366724858724	8,8453109432182	1,55806537119909	0	4,01350512839051	0	1,92921866496961
ENSDARG00000060280	0	0	0	0	0	2,97466899434896	0	1,03871024746606	0	1,33783504279684	1,02276826481212	0
ENSDARG00000096048	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088368	0	0	0	0	0	0	0,88453109432182	0	0	0	1,02276826481212	0,964609332484803
ENSDARG00000074007	1,09177820944211	1,89738736707441	2,00818826594754	1,48280144516192	0	0,74366724858724	2,65359328296546	5,1935512373303	0	1,33783504279684	4,09107305924848	3,85843732993921
ENSDARG00000091397	34,9369027021476	18,9738736707441	37,4861809643541	16,3108158967812	18,4171404789268	14,8733449717448	57,4945211309183	15,0612985882579	30,7876873894281	36,1215461555146	30,6830479443636	54,018122619149
ENSDARG00000069942	9,82600388497901	17,0764863036697	10,7103374183869	16,3108158967812	24,1724968785915	13,3860104745703	22,1132773580455	17,658074206923	26,1695342810139	25,4188658131399	37,8424257980484	19,2921866496961
ENSDARG00000078080	4,36711283776845	11,3843242024464	6,02456479784262	16,3108158967812	11,5107127993293	11,1550087288086	22,1132773580455	7,27097173226243	4,61815310841422	16,054020513562	19,4325970314303	13,5045306547872
ENSDARG00000090562	2,18355641888422	0	0,66939608864918	0	0	0	0	0	1,53938436947141	0	0	0
ENSDARG00000078625	1,09177820944211	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088959	10,9177820944211	9,48693683537204	10,7103374183869	19,276418787105	13,8128553591951	17,1043467175065	19,45968407508	21,8129151967873	20,0119968031283	26,7567008559367	39,8879623276727	13,5045306547872
ENSDARG00000093349	4,36711283776845	0,948693683537204	2,67758435459672	8,89680867097155	1,15107127993293	5,94933798869792	11,4989042261837	8,82903710346152	1,53938436947141	9,36484529957785	8,18214611849696	5,78765599490882
ENSDARG00000092425	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000091958	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000095768	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000093647	0	0	0	0	0	0	0	0,51935512373303	1,53938436947141	0	1,02276826481212	0
ENSDARG00000093419	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000093974	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000095479	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000093861	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000077002	230,365202192286	517,038057527776	1551,6601334888	1364,17732954897	118,560341833091	397,861977994174	1498,39567378116	1353,43945244828	178,568586858683	353,188451298365	1241,64067348191	1329,23166016406
ENSDARG00000093915	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000093224	4,36711283776845	0	0	0	1,15107127993293	0	0	0	0	2,67567008559367	0	0
ENSDARG00000069934	512,043980228351	398,451347085626	504,055254752832	303,974296258194	585,89528148586	435,789007672123	413,07602104829	542,726104301017	451,039620255122	400,012677796254	405,016232865599	337,613266369681
ENSDARG00000078643	0	0	2,00818826594754	1,48280144516192	1,15107127993293	0,74366724858724	0,88453109432182	1,55806537119909	0	0	0	0,964609332484803
ENSDARG00000076781	77,51625287039	71,1520262652903	58,9068558011278	54,8636534709912	89,7835598347683	92,2147388248178	104,374669129975	83,6161749210179	55,4178373009706	84,2836076962007	61,3660958887272	75,2395279338147
ENSDARG00000041728	466,189295431782	608,112651147348	742,36026231194	725,089906684181	363,738524458805	759,284260807572	905,759840585543	842,913365818708	544,942066792877	691,660717125964	991,062448602944	835,35168193184
ENSDARG00000094767	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000010437	18,5602295605159	40,7938283920998	54,2210831805836	44,4840433548577	14,963926639128	21,56635020903	20,3442151694019	19,2161395781221	10,7756905862998	24,0810307703431	32,7285844739878	22,1860146471505
ENSDARG00000021569	82,9751439176005	87,2798188854227	117,144315513606	83,0368809290677	110,502842873561	88,4964025818816	137,102319619882	102,83231449914	101,599368385113	94,9862880385754	116,595582188582	99,3547612459348
ENSDARG00000011079	87,342256755369	77,7928820500507	122,4994842228	139,383335845221	92,0857023946341	138,322108237227	238,823395466891	188,006554791357	121,611365188241	97,661958124169	175,916141547685	108,036245238298
ENSDARG00000002582	51,3135758437793	109,099773606778	38,8249731416524	71,1744693677724	71,3664193558414	51,3130401525196	40,6884303388037	60,2451943530315	55,4178373009706	68,2295871826387	43,9790353869211	65,5934346089666
ENSDARG00000011801	41,4875719588003	44,5886031262486	54,2210831805836	62,2776606968008	47,19392247725	26,7720209491407	45,1110858104128	29,0838869290497	35,4058404978423	36,1215461555146	72,6165468016605	56,9119506166034
ENSDARG00000087754	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000027992	3,27533462832634	3,79477473414881	4,01637653189508	2,96560289032385	1,15107127993293	0,74366724858724	2,65359328296546	3,63548586613121	0	1,33783504279684	0	3,85843732993921
ENSDARG00000067751	435,619505567403	261,839456656268	103,756393740623	209,075003767831	479,99672373203	262,514538751296	121,180759922089	109,064575983936	492,60299823085	325,093915399631	206,599189492048	116,717729230661
ENSDARG00000069926	7,64244746609479	4,74346841768602	0	0	2,30214255986585	2,97466899434896	0	0	9,23630621682843	4,01350512839051	0	1,92921866496961
ENSDARG00000093452	63,3231361476425	85,3824315183483	52,212894914636	105,278902606497	32,2299958381219	49,8257056553451	26,5359328296546	28,5645318053167	20,0119968031283	40,1350512839051	21,4781335610545	51,1242946216946
ENSDARG00000083520	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000069922	2,18355641888422	2,84608105061161	0	1,48280144516192	1,15107127993293	0,74366724858724	0	0	0	2,67567008559367	2,04553652962424	0
ENSDARG00000069920	157,216062159664	97,715449404332	58,2374597124786	41,5184404645339	200,286402708329	201,533824367142	89,3376405265038	79,4613339311537	352,519020608952	98,9997931669659	116,595582188582	54,9827319516338
ENSDARG00000077382	1,09177820944211	1,89738736707441	0	0	0	4,46200349152344	0	1,03871024746606	1,53938436947141	8,02701025678102	0	1,92921866496961
ENSDARG00000069917	31,6615680738213	162,226619884862	233,619234938564	265,421458683984	19,5682117588597	102,626080305039	273,320108145442	164,635574223371	78,5086028430417	192,648246162744	192,280433784678	195,815694494415
ENSDARG00000057854	89,5258131742532	149,893601998878	152,622308212013	189,798584980726	80,5749895953048	137,578440988639	185,751529807582	166,712994718303	155,477821316612	129,769999151293	209,667494286485	203,532569154294
ENSDARG00000076893	24,0191206077265	20,8712610378185	18,743090482177	25,2076245677527	16,114997919061	22,3100174576172	26,5359328296546	19,2161395781221	15,3938436947141	12,0405153851715	17,387060501806	18,3275773172113
